subID,stimFile,stimType,valenceRating,arousalRating
2,sa/ros_walk_sa_2_fin.mp4,videos,26,10
2,L/16b01Lc.wav,sounds,31,31
2,an/she_walk_an_2_fin.mp4,videos,54,65
2,E/16a01Ec.wav,sounds,20,19
2,L/09a04La.wav,sounds,66,32
2,N/14a02Nc.wav,sounds,52,23
2,an/rac_walk_an_2_fin.mp4,videos,75,68
2,ha/ndy_walk_ha_2_fin.mp4,videos,80,48
2,T/11b02Td.wav,sounds,30,9
2,sa/mil_walk_sa_2_fin.mp4,videos,16,3
2,nu/ian_walk_nu_2_fin.mp4,videos,48,57
2,F/13b03Fd.wav,sounds,85,85
2,A/14b10Ad.wav,sounds,3,93
2,W/09a01Wb.wav,sounds,16,88
2,L/11b10Ld.wav,sounds,72,13
2,A/15b02Aa.wav,sounds,24,84
2,N/09a07Na.wav,sounds,49,14
2,W/12b01Wa.wav,sounds,17,87
2,sa/gra_walk_sa_2_fin.mp4,videos,37,8
2,T/12a05Ta.wav,sounds,14,14
2,F/16a07Fb.wav,sounds,72,87
2,ha/jan_walk_ha_1_fin.mp4,videos,93,83
2,nu/vas_walk_nu_2_fin.mp4,videos,19,5
2,E/16b03Ea.wav,sounds,51,14
2,an/bar_walk_an_1_fin.mp4,videos,34,87
2,W/08a07Wc.wav,sounds,17,82
2,nu/ste_walk_nu_1_fin.mp4,videos,49,36
2,T/09a05Tb.wav,sounds,40,15
2,N/10b02Na.wav,sounds,48,49
2,sa/din_walk_sa_1_fin.mp4,videos,64,73
2,A/13a01Ac.wav,sounds,19,85
2,L/12b10Ld.wav,sounds,67,36
2,ha/mac_walk_ha_2_fin.mp4,videos,25,83
2,an/alx_walk_an_2_fin.mp4,videos,51,64
2,E/16a04Ea.wav,sounds,48,14
2,F/11b01Fc.wav,sounds,81,90
2,T/13a05Tc.wav,sounds,21,12
2,ha/shi_walk_ha_2_fin.mp4,videos,70,73
2,F/16a07Fa.wav,sounds,71,78
2,an/ale_walk_an_2_fin.mp4,videos,46,88
2,A/16b09Ab.wav,sounds,61,78
2,L/16a01Lb.wav,sounds,28,10
2,sa/jua_walk_sa_1_fin.mp4,videos,20,11
2,E/15a05Eb.wav,sounds,37,13
2,W/09a05Wc.wav,sounds,14,86
2,N/15b09Nb.wav,sounds,73,19
2,nu/ale_walk_nu_1_fin.mp4,videos,51,51
2,N/08a04Nc.wav,sounds,48,19
2,an/she_walk_an_2_fin.mp4,videos,67,67
2,L/09a04La.wav,sounds,49,13
2,T/03a05Tc.wav,sounds,50,38
2,sa/dun_walk_sa_2_fin.mp4,videos,37,68
2,W/09b02Wc.wav,sounds,12,89
2,E/13b01Ec.wav,sounds,36,60
2,ha/mac_walk_ha_1_fin.mp4,videos,62,58
2,nu/dun_walk_nu_2_fin.mp4,videos,66,79
2,F/08a07Fd.wav,sounds,67,39
2,A/14a01Ac.wav,sounds,37,81
2,an/amc_walk_an_2_fin.mp4,videos,29,76
2,L/16b10Lb.wav,sounds,39,29
2,ha/ian_walk_ha_2_fin.mp4,videos,40,62
2,T/16a02Tc.wav,sounds,7,6
2,A/11a01Ab.wav,sounds,29,93
2,sa/alx_walk_sa_1_fin.mp4,videos,11,26
2,nu/bar_walk_nu_1_fin.mp4,videos,35,14
2,N/08a04Nc.wav,sounds,47,47
2,F/13a02Fa.wav,sounds,82,76
2,E/13a02Ec.wav,sounds,4,5
2,W/11a04Wc.wav,sounds,28,83
2,L/08b09Lc.wav,sounds,73,17
2,sa/ele_walk_sa_2_fin.mp4,videos,18,29
2,nu/din_walk_nu_1_fin.mp4,videos,79,77
2,N/09a04Nb.wav,sounds,55,50
2,T/15b03Tc.wav,sounds,4,7
2,F/13b01Fc.wav,sounds,84,85
2,E/15a07Eb.wav,sounds,44,18
2,an/ali_walk_an_2_fin.mp4,videos,75,75
2,ha/ale_walk_ha_2_fin.mp4,videos,72,49
2,A/11b01Ab.wav,sounds,58,92
2,W/14b10Wc.wav,sounds,36,84
2,A/11b10Ae.wav,sounds,10,78
2,nu/gra_walk_nu_2_fin.mp4,videos,60,28
2,E/09b09Ea.wav,sounds,7,5
2,sa/mar_walk_sa_1_fin.mp4,videos,17,16
2,T/13b03Td.wav,sounds,48,15
2,N/03a05Nd.wav,sounds,65,59
2,F/08b02Ff.wav,sounds,84,86
2,an/ndy_walk_an_1_fin.mp4,videos,81,83
2,W/09a02Wb.wav,sounds,23,85
2,L/08a01Lc.wav,sounds,51,12
2,ha/mar_walk_ha_2_fin.mp4,videos,73,81
2,W/08a07Wc.wav,sounds,25,81
2,A/15a04Ab.wav,sounds,34,79
2,an/jan_walk_an_1_fin.mp4,videos,32,85
2,T/03a05Tc.wav,sounds,72,12
2,E/09a05Ed.wav,sounds,20,22
2,sa/mar_walk_sa_1_fin.mp4,videos,52,23
2,F/16a07Fa.wav,sounds,63,85
2,L/08a05Lc.wav,sounds,62,18
2,nu/chr_walk_nu_1_fin.mp4,videos,49,50
2,N/10a01Nb.wav,sounds,52,23
2,ha/lin_walk_ha_1_fin.mp4,videos,70,52
2,nu/dav_walk_nu_2_fin.mp4,videos,60,51
2,sa/ste_walk_sa_1_fin.mp4,videos,8,6
2,W/16b03Wb.wav,sounds,5,96
2,T/03b03Tc.wav,sounds,35,16
2,A/11a01Ab.wav,sounds,8,83
2,L/13a04Lb.wav,sounds,49,13
2,F/14a02Fd.wav,sounds,61,82
2,ha/jen_walk_ha_1_fin.mp4,videos,89,92
2,E/12a02Ec.wav,sounds,41,11
2,N/11b09Na.wav,sounds,60,78
2,an/ian_walk_an_1_fin.mp4,videos,66,66
2,ha/shi_walk_ha_1_fin.mp4,videos,68,75
2,F/08a01Fd.wav,sounds,13,15
2,W/16b10Wa.wav,sounds,8,86
2,T/11a05Td.wav,sounds,6,12
2,A/14a01Ac.wav,sounds,14,77
2,L/03b09La.wav,sounds,64,50
2,N/14a01Na.wav,sounds,49,49
2,an/mar_walk_an_2_fin.mp4,videos,32,86
2,E/15a02Ea.wav,sounds,7,23
2,sa/lin_walk_sa_1_fin.mp4,videos,30,10
2,nu/pet_walk_nu_1_fin.mp4,videos,55,40
2,sa/ian_walk_sa_2_fin.mp4,videos,53,35
2,N/08b02Nb.wav,sounds,62,20
2,F/08b09Fd.wav,sounds,78,78
2,ha/ndy_walk_ha_2_fin.mp4,videos,65,79
2,W/14a01Wa.wav,sounds,51,89
2,an/ele_walk_an_2_fin.mp4,videos,33,52
2,L/14b10Lb.wav,sounds,47,25
2,nu/shi_walk_nu_1_fin.mp4,videos,60,49
2,T/12b09Td.wav,sounds,48,9
2,A/13a05Aa.wav,sounds,31,66
2,E/14a07Eb.wav,sounds,13,12
2,sa/ali_walk_sa_2_fin.mp4,videos,42,49
2,ha/bar_walk_ha_2_fin.mp4,videos,39,77
2,nu/dun_walk_nu_1_fin.mp4,videos,77,88
2,an/din_walk_an_1_fin.mp4,videos,36,90
2,A/15b10Ac.wav,sounds,36,79
2,L/13a02Lc.wav,sounds,61,50
2,F/16a07Fa.wav,sounds,30,81
2,W/10b10Wa.wav,sounds,28,74
2,N/11a01Nd.wav,sounds,49,48
2,E/09b01Ea.wav,sounds,10,9
2,T/12b09Td.wav,sounds,31,8
2,L/03b02La.wav,sounds,51,50
2,E/14b10Eb.wav,sounds,23,9
2,A/15a07Ac.wav,sounds,34,72
2,W/10a02Wa.wav,sounds,19,71
2,ha/mil_walk_ha_2_fin.mp4,videos,49,74
2,sa/pet_walk_sa_2_fin.mp4,videos,56,47
2,an/rac_walk_an_1_fin.mp4,videos,36,76
2,N/15b10Nc.wav,sounds,49,58
2,nu/ale_walk_nu_1_fin.mp4,videos,50,50
2,T/09a07Ta.wav,sounds,48,24
2,F/16b03Fa.wav,sounds,75,75
2,T/14a05Tc.wav,sounds,19,16
2,W/03a05Wb.wav,sounds,11,84
2,F/13a02Fa.wav,sounds,82,82
2,ha/jen_walk_ha_2_fin.mp4,videos,61,72
2,L/11b01Lb.wav,sounds,42,10
2,nu/din_walk_nu_2_fin.mp4,videos,62,71
2,E/13a05Ea.wav,sounds,25,23
2,sa/ali_walk_sa_2_fin.mp4,videos,46,21
2,N/11b01Nc.wav,sounds,56,81
2,an/pet_walk_an_2_fin.mp4,videos,41,79
2,A/14a07Aa.wav,sounds,25,17
2,T/16b03Ta.wav,sounds,12,12
2,W/16a05Wb.wav,sounds,43,83
2,L/08a04La.wav,sounds,30,63
2,an/din_walk_an_1_fin.mp4,videos,67,82
2,sa/jen_walk_sa_2_fin.mp4,videos,26,21
2,F/03a07Fb.wav,sounds,83,79
2,A/15b09Ac.wav,sounds,68,82
2,ha/emm_walk_ha_2_fin.mp4,videos,53,65
2,N/03a02Nc.wav,sounds,50,50
2,E/09a02Ea.wav,sounds,9,10
2,nu/dav_walk_nu_1_fin.mp4,videos,50,50
2,A/12a07Ac.wav,sounds,34,80
2,N/09b01Na.wav,sounds,52,79
2,E/16a04Ea.wav,sounds,28,49
2,an/ros_walk_an_1_fin.mp4,videos,24,72
